,docid,DOI,title,abstract,num_paragraph
33289,wm27coad,10.1016/j.virusres.2010.08.017,1274,14042,14
33290,eai7mi5y,10.1086/504267,2310,32718,21
33291,39yvniki,10.1371/journal.pone.0016796,1037,32011,17
33292,rjmgybzn,10.1186/s12985-016-0488-4,3960,58296,24
33293,2fb4z0dr,10.1111/1751-2980.12851,472,10528,8
33294,wzxjn5ip,10.1016/j.humpath.2006.06.011,1488,35544,24
33295,rey2m4nq,10.1016/j.jviromet.2017.03.013,4700,51450,25
33296,c0eojsvd,10.1128/genomea.01706-16,107,345,1
33297,c9no7taf,10.1016/j.tourman.2008.10.013,6318,55782,54
33298,7lnd519q,10.1016/j.procbio.2015.03.015,2709,38571,43
33299,30sospsc,10.1016/j.tvjl.2007.02.017,5562,52218,54
33300,igcyr885,10.1016/0041-008x(89)90089-6,4350,45825,25
33301,rtkmrica,10.1016/j.jfms.2003.08.010,612,17765,17
33302,9lkfjvwo,10.1038/nature22337,2508,36465,33
33303,h1i29kcq,10.1016/j.jpdc.2018.04.009,3528,39648,42
33304,2coq80b7,10.1017/s0950268816002326,2505,19935,15
33305,l8udzv9f,10.1016/j.ijid.2020.04.003,2300,31260,20
33306,ro1wrvf8,10.3390/ph13050096,4290,137904,78
33307,tl39acr6,10.1016/j.jhin.2010.09.037,4620,46165,35
33308,wmxw9e0c,10.1016/j.jcv.2020.104429,252,1752,6
33309,sur5rxr9,10.1038/srep27856,3161,42746,29
33310,73e9eqar,10.5435/jaaos-d-20-00397,3552,39000,24
33311,a680b9d7,10.1111/jgs.16509,816,16200,8
33312,2rmtsyns,10.1111/lam.12753,1254,38817,19
33313,y96x8x3h,10.1016/j.virol.2003.07.007,3658,55831,31
33314,0pg3uylx,10.1016/j.gofs.2020.03.017,3416,98112,28
33315,pscw933i,10.3201/eid2607.200885,1331,3839,11
33316,vvmobulb,10.1016/s0929-6646(11)60076-4,0,25872,16
33317,jvbehgb7,10.1101/2020.05.01.20087130,4590,154632,51
33318,gz9mw4z3,10.1016/j.otot.2020.04.009,1547,10244,13
33319,asnpuami,10.1016/0042-6822(89)90103-7,2640,30408,24
33320,3eoio8uk,10.1016/j.coph.2016.08.014,1610,32165,35
33321,le0vppde,10.1093/fampra/10.4.378,1649,23494,17
33322,as507p4t,10.1086/521308,3640,39260,26
33323,d8n0aokl,10.3390/ijms11125165,1344,17664,24
33324,iggw1exl,10.1016/j.ijid.2019.02.003,1240,41323,31
33325,yvsyo4l9,10.1016/b978-0-444-63951-6.00624-0,224,74760,56
33326,qh16yagt,10.1186/s12985-019-1177-x,3542,46299,23
33327,6o2upns3,10.3390/v11080682,5100,52938,34
33328,w8aq12g2,10.1002/bip.22314,2418,29357,31
33329,p2dbhw79,10.1016/j.apnu.2017.10.014,5780,15742,34
33330,hwkouyzd,10.1186/1476-072x-12-9,2548,54068,28
33331,3jem61nh,10.1192/bjp.2020.91,624,2784,8
33332,655polth,10.1016/j.seppur.2020.116606,3567,130462,41
33333,2lgg0p32,10.1038/srep23864,2106,36072,27
33334,i74ohn9v,10.1186/1479-0556-9-8,3850,87010,35
33335,h62angfw,10.1016/j.jfo.2020.05.003,3765,8985,15
33336,xq48afa0,10.1016/s0140-6736(04)15595-5,840,8988,14
33337,gd53s4dv,10.1016/j.virol.2012.09.044,1320,19632,24
33338,87wh5cct,10.1016/j.geoforum.2020.05.015,2150,48590,43
33339,uuwvmltw,10.1101/2020.05.11.088674,1980,15780,20
33340,fuus2wef,10.1016/b978-0-12-801412-7.00006-3,12213,123369,177
33341,mh0xixzh,10.1016/j.cmpb.2020.105627,2730,127569,39
33342,uxi5qi0e,10.1644/13-mamm-a-185,2782,35828,26
33343,q3zcn5pf,10.1007/s11739-020-02391-3,656,7312,8
33344,tq8g3lkn,10.1002/pmrj.12422,3550,56600,25
33345,e0wfn9fz,10.1016/j.bbrc.2011.11.126,2520,11268,18
33346,sd3nxguo,10.1016/j.aforl.2020.05.001,0,3036,4
33347,rsbb913w,10.1016/j.coviro.2012.02.007,1870,13200,22
33348,u7eppma9,10.1016/j.prehos.2003.12.015,4680,74772,36
33349,meusb794,10.1890/09-1409.1,4700,84506,47
33350,by8opchq,10.1016/j.bbamem.2013.09.004,1950,26325,25
33351,gnoqoh3w,10.1016/j.vetmic.2007.04.031,1456,16592,16
33352,j3kh7tou,10.1016/j.canrad.2020.04.002,10827,72792,27
33353,cvib20ca,10.1016/b978-0-12-374920-8.00116-8,1248,30940,52
33354,znnlyz3y,10.1016/b978-0-323-54947-9.00162-0,760,51880,40
33355,8c2n1c7u,10.1016/b978-0-7506-6522-3.00011-0,7072,20448,32
33356,99123nrx,10.1371/journal.pone.0122625,2210,32266,17
33357,31zn1fyt,10.3390/ijms12020905,2000,36200,25
33358,wztm0rbx,10.1016/j.dsx.2020.03.013,455,20839,13
33359,vzcag7l7,10.3390/ijerph120911025,1440,21672,18
33360,ppjohov8,10.1016/s0022-2836(02)01369-4,7105,83300,49
33361,aijn1g38,10.1002/cbic.200700007,3475,39650,25
33362,xkf9mptk,10.1007/s00705-015-2447-6,1596,18753,19
33363,4aux2mxa,10.1016/s0091-6749(00)90051-4,1040,22139,13
33364,b2sse5e5,10.1016/j.dsx.2020.04.013,564,13248,12
33365,t8vorgje,10.1016/j.vaccine.2017.02.002,1521,5226,13
33366,3xvphg52,10.1101/2020.04.08.20058073,2288,45682,26
33367,rw5keyos,10.1136/bmjgh-2019-002086,1720,22840,20
33368,nifpgq1m,10.1016/j.cmi.2018.05.001,1458,47520,27
33369,0h7s5d7n,10.1016/s1473-3099(09)70044-1,2709,59856,43
33370,bugmlvyh,10.1016/j.jmii.2019.08.013,3692,48178,26
33371,7whprikp,10.1016/j.rvsc.2009.05.019,1221,10186,11
33372,s935ttyn,10.3389/fmicb.2015.00553,2079,32319,27
33373,wzq5k3te,10.1016/j.psychres.2020.113213,6084,49644,36
33374,sgdq6j6x,10.1002/1099-1654(200009/10)10:5<291::aid-rmv278>3.0.co;2-u,1800,48900,30
33375,4xrbr87n,10.1016/j.bbrc.2005.09.098,1615,19076,19
33376,sjnb5q3z,10.1157/13078656,0,41700,20
33377,51yq1rdo,10.1016/j.ejmech.2017.04.070,8064,61040,56
33378,arghr08u,10.1007/s10530-020-02287-5,342,4101,3
33379,xl5z5lsk,10.1016/j.jemermed.2018.02.009,1938,44319,17
33380,uqhiyj56,10.1016/j.tourman.2007.10.006,3397,54911,43
33381,ewa80v8l,10.1093/occmed/kqaa088,1113,35238,21
33382,wtizb7hk,10.1016/j.vetpar.2016.09.019,3200,71920,40
33383,wyio2wvw,10.1093/jac/dkn162,40848,175380,222
33384,honeavwj,10.1093/infdis/jiu396,6501,48279,33
33385,ns75r571,10.1136/bmjopen-2018-021898,3500,67732,28
33386,l7qyehev,10.1016/j.cytogfr.2007.06.001,779,20672,19
33387,sepx3plb,10.1183/13993003.00544-2020,1539,52785,27
33388,zr3qmt50,10.1016/j.vaccine.2008.09.026,2604,24990,21
33389,nnebnagr,10.3390/biom4040897,3339,87129,63
33390,97pvtq8e,10.1016/j.mimet.2019.03.024,1836,30258,18
33391,b61vtj5t,10.1038/s41598-018-37703-3,4026,47190,33
33392,ij5sr88p,10.1016/j.chembiol.2006.03.002,280,2288,8
33393,3q10qdat,10.1007/s13758-011-0018-2,4264,170352,52
33394,mbdj3r0m,10.1101/2020.01.28.20019299,4656,15264,48
33395,sniyhr41,10.1186/1743-422x-10-111,2288,52364,26
33396,gsny37rz,10.1016/j.idc.2010.04.013,1479,12586,29
33397,7vqnqp83,10.1016/j.cca.2020.04.027,5124,23520,28
33398,fmftr5jn,10.1016/j.arcped.2020.05.004,1715,4683,7
33399,6u472hst,10.1016/j.medcle.2019.03.013,1316,25200,28
33400,qk90xb3a,10.3389/fimmu.2018.02640,2576,39340,28
33401,7ae0galy,10.7326/m20-3047,243,4032,9
33402,dt3li3bk,10.1186/s13063-020-04380-5,3216,118416,16
33403,gm5kn9xs,10.1016/j.bbrc.2006.07.168,930,13410,15
33404,05emvz2v,10.1007/s11262-006-0037-0,2888,31863,19
33405,aifn4vzl,10.1038/bmt.2017.11,1452,14292,12
33406,3cuo4smo,10.1016/j.lfs.2005.05.070,1782,14190,22
33407,tsm6zoe3,10.1016/j.jbi.2004.12.006,8216,54860,52
33408,6p7je20a,10.1016/j.pcorm.2020.100115,6400,110960,40
33409,l5ogbl5p,10.1016/s1473-3099(20)30129-8,1080,19440,15
33410,y83lg07p,10.1016/s0140-6736(04)16506-9,738,8118,9
33411,vbmo6f9t,10.1016/j.cellsig.2010.03.018,3192,31892,28
33412,01plpnzu,10.1016/b978-0-12-382219-2.00544-5,0,6816,12
33413,opi65xa2,10.1371/journal.pone.0083014,1596,19632,12
33414,81y4bx8j,10.1016/b978-0-12-805306-5.00031-6,3335,111090,115
33415,bowngupj,10.1016/j.clinimag.2020.06.030,2040,12580,20
33416,jh2mgx2r,10.12659/msm.925669,4901,50199,29
33417,pz34qa9j,10.1016/j.dmpk.2020.06.004,4928,36344,28
33418,qwgxm1ol,10.1002/jmv.25685,1333,28520,31
33419,cv8r9pbl,10.1016/j.arcmed.2020.06.012,1956,12408,12
33420,2179jaes,10.1101/094623,1690,12688,13
33421,kstt07y1,10.1016/s0022-2836(03)00865-9,2967,29233,23
33422,1fx0767p,10.5694/j.1326-5377.2009.tb02925.x,1932,18620,28
33423,hkr0wday,10.1016/j.comppsych.2020.152180,756,12339,9
33424,1aeqe7fh,10.7759/cureus.8254,3591,11880,27
33425,i3b647wv,10.1016/j.sapharm.2020.03.027,2584,27379,19
33426,vqqlxwv9,10.1007/s12250-015-3696-y,5184,56416,32
33427,ve34oyz0,10.1111/anae.15097,582,4158,6
33428,0rlotyz3,10.3389/fncel.2018.00386,3016,81224,52
33429,grsv06j7,10.1186/1741-7015-11-4,4187,77486,53
33430,kj1yr68e,10.1007/s11553-020-00783-z,3150,53900,35
33431,b8tvdqp7,10.1080/09537104.2020.1754383,1526,18634,14
33432,1s4n422x,10.1093/pubmed/fdaa060,163,1055,1
33433,c2hgkbg6,10.1016/j.annepidem.2020.06.004,1960,44408,28
33434,4bo4pxob,10.1093/femspd/ftx083,7194,51975,33
33435,31ngknq4,10.1080/07391102.2020.1753580,2714,33902,23
33436,c732txfd,10.1002/rmv.703,1800,25700,20
33437,oquk4t96,10.1016/j.virusres.2014.07.022,3234,34254,33
33438,ro9879dl,10.1016/0165-5728(90)90050-w,1410,17325,15
33439,z248xjio,10.1016/j.jnutbio.2018.07.010,3335,33814,29
33440,gujyen9k,10.15252/emmm.202012481,45,359,1
33441,rmmmhrjy,10.3390/ijerph17114119,5763,72879,51
33442,5p8gkbi7,10.1101/2020.02.18.954628,0,28565,29
33443,jnll9g6g,10.1016/j.ajic.2020.05.040,2620,27980,20
33444,vd41u2t1,10.1016/j.ejim.2020.04.037,1820,62860,28
33445,gi2ycrfk,10.1016/j.ccc.2010.06.001,1551,25245,33
33446,3p1dniph,10.1016/j.bbrc.2011.04.139,2919,34944,21
33447,as9hfsjm,10.3201/eid2012.141026,539,2758,7
33448,k3cme2s2,10.1016/j.vaccine.2014.11.055,1176,29184,24
33449,uwzu5lts,10.1016/j.adro.2020.04.020,1080,10485,9
33450,gh9agf4x,10.1111/j.1939-1676.2011.00806.x,3129,32340,21
33451,261q3ywu,10.1016/j.virol.2008.11.019,4032,54978,42
33452,anls8gri,10.1101/2020.02.12.945576,568,6148,4
33453,bab7iuzk,10.1007/s12519-020-00343-7,3990,34440,35
33454,6o50m9si,10.1186/s12913-020-05241-2,5084,141236,62
33455,2sd2x7ux,10.1177/2045125320935306,4992,74360,52
33456,hk34cv9d,10.1016/0166-0934(94)00161-9,946,14366,11
33457,owzj62d3,10.1016/j.dci.2008.07.011,1353,23232,33
33458,e2jp88n9,10.1016/j.bbagrm.2013.03.012,8190,117670,70
33459,brvy5gpc,10.1111/dth.13767,828,7434,9
33460,hddskc3i,10.1371/journal.pone.0067584,2016,38178,21
33461,bh2expef,10.1093/infdis/jiw426,4209,33511,23
33462,7gpqlz25,10.1101/2020.05.14.095885,2592,37152,36
33463,f6vg9b17,10.1292/jvms.17-0258,3807,45063,27
33464,g1oqvc5i,10.3390/v9090251,4368,55419,39
33465,dvcrez5d,10.1007/978-1-62703-601-6_8,1127,14260,23
33466,c3koul3h,10.1016/j.enggeo.2004.02.003,27853,109682,173
33467,k8zlptas,10.1097/adm.0000000000000679,756,10656,12
33468,bm9uvghi,10.1080/17290376.2017.1375426,4015,113960,55
33469,1sm49i5r,10.1016/j.antiviral.2018.12.015,3672,60639,51
33470,rddznfax,10.1080/15513815.2020.1761491,2159,15963,17
33471,89mbwzme,10.1378/chest.08-1052,405,41634,27
33472,ru7asgn6,10.1371/journal.pone.0231164,4644,53406,54
33473,ynaum52m,10.1186/s40249-020-00695-2,648,12852,9
33474,j5gpww9q,10.1038/srep29576,836,23503,19
33475,b4ch2n32,10.1007/5584_2016_209,994,20790,14
33476,qw8lru3f,10.3389/fimmu.2017.01197,3920,98520,40
33477,5lyve83j,10.1016/j.antiviral.2012.01.005,3030,49830,30
33478,rym2ik0o,10.1016/j.vetmic.2015.12.009,2670,34200,30
33479,vw07dywk,10.1590/s1517-83822013000100049,1742,18928,13
33480,ivgwn32n,10.1002/hep.26982,3660,25920,20
33481,0wga7ill,10.1016/j.jegh.2016.11.001,686,14112,14
33482,y4n6jrzc,10.1002/jmv.26187,4209,31418,23
33483,sbo4936f,10.1101/564542,1424,16032,16
33484,kv93kgbn,10.1007/s10943-020-01036-1,134,1046,2
33485,7le8303x,10.1177/0269216320908490,6042,97520,53
33486,dqlxuwci,10.1016/j.gie.2020.05.014,10258,41492,23
33487,uhhtvdif,10.1093/nar/gkv1333,4774,40920,31
33488,x7yuxblo,10.1186/s12917-018-1720-9,4768,66272,32
33489,3h165wae,10.1016/j.ijantimicag.2005.04.007,6325,42600,25
33490,ngs2kh6j,10.3201/eid2402.170759,540,3620,10
33491,yty7aajj,10.1038/s41433-020-0939-4,2375,31559,19
33492,uph136sn,10.1016/j.clineuro.2020.105866,1530,15180,15
33493,3ipir1yk,10.1016/j.taap.2006.01.007,3375,48411,27
33494,5adxcwiv,10.1007/s11262-015-1234-5,2331,33978,21
33495,pmqrsv7g,10.1016/j.jinf.2011.03.005,3393,41731,29
33496,nkew80ka,10.1016/b978-0-12-809398-6.00014-7,1170,18480,30
33497,92lazxd7,10.1016/0042-6822(83)90106-x,850,7670,10
33498,z2kudqeu,10.1101/2020.06.24.20129817,1890,58310,35
33499,h3oix9zc,10.1186/s42826-020-00040-6,1560,20904,24
33500,c1nuvprk,10.1016/b978-0-12-801238-3.95704-0,370,7620,10
33501,c4qdmkw5,10.1038/nm0703-887,837,7502,31
33502,v08cs51n,10.3201/eid1212.060401,483,20328,21
33503,o5ckt2lq,10.1016/j.path.2012.10.001,870,18090,30
33504,v36xgsfz,10.1371/journal.pone.0175260,2464,42196,28
33505,l2xibnaf,10.1016/j.ijinfomgt.2020.102188,1840,15740,20
33506,sz63soru,10.1016/j.cytogfr.2020.05.010,2880,35008,64
33507,fbi082jm,10.1016/b978-0-12-810528-3.00005-6,966,33994,46
33508,jooqvyoz,10.1016/j.virusres.2015.07.008,776,12064,8
33509,uttqrvgf,10.1016/s0065-2776(01)77018-6,6954,163236,122
33510,82n96ukr,10.1371/journal.pone.0032320,3876,102255,51
33511,rcxjjxw3,10.1016/j.vetmic.2019.108489,3255,39959,31
33512,85pzgrgz,10.1016/j.buildenv.2013.10.008,6432,77952,48
33513,uivlg0uf,10.1002/jmv.23786,1406,27493,19
33514,m6rmc4my,10.3382/ps.2008-00091,1932,53550,42
33515,yvmmn0j6,10.1016/j.bushor.2020.05.002,6667,88677,59
33516,ejidqmpm,10.1016/j.redar.2020.03.003,3654,21460,29
33517,ntoq0beb,10.1016/s0165-2427(98)00163-9,992,15416,8
33518,pvh2yx8c,10.1002/jmv.25914,3852,62100,36
33519,cjbpkscs,10.1002/acr2.11140,147,1404,1
33520,m89hgf41,10.1016/j.ijid.2020.05.107,2280,21546,19
33521,d5l5rpcr,10.1093/cid/cir043,2000,21260,20
33522,wx9v4fbg,10.1038/sj.mt.6300053,2625,35225,25
33523,6xyipioz,10.1016/j.virusres.2015.01.021,5720,109070,65
33524,i2ppvsh5,10.1016/j.virusres.2006.02.002,2808,68276,52
33525,a89300pd,10.1007/978-3-319-72077-7_3,2430,54810,45
33526,1vf9x5ny,10.2134/jeq2017.07.0285,2765,68915,35
33527,q1ote3je,10.1016/b978-0-444-53488-0.00030-4,4602,178062,118
33528,t3iyrhx7,10.1016/j.cps.2017.02.004,3332,22134,34
33529,s265pzk5,10.3382/ps/pew062,3000,39820,20
33530,gl46jz56,10.1016/j.antiviral.2009.04.005,930,22110,15
33531,55pntml2,10.1016/j.atmosenv.2007.01.016,1650,49375,25
33532,udcw1mx5,10.1016/j.molmed.2005.01.005,1491,16842,21
33533,044b0aly,10.3201/eid1002.030748,754,4810,13
33534,bkrxwk4b,10.1016/j.cell.2006.07.007,462,4130,14
33535,9dnzdam1,10.1007/s00415-004-0519-8,330,9750,15
33536,d2c3tavy,10.1371/journal.pone.0195745,3388,34364,22
33537,lon9f1md,10.1016/j.jcv.2010.03.002,3325,52745,35
33538,po4p1466,10.1016/b978-012374410-4.00560-4,558,43121,31
33539,gwle80we,10.1016/j.ccc.2019.06.009,144,10560,24
33540,nx7odchj,10.1016/0042-6822(84)90420-3,1568,41216,28
33541,eiicdxre,10.1038/s41598-018-32473-4,3198,30316,26
33542,qddlc6az,10.1007/978-1-0716-0211-9_6,1020,23360,20
33543,rxhi8wd2,10.1074/jbc.m116.716100,6902,44225,29
33544,ka7mjhy6,10.1159/000507877,750,11745,15
33545,w6wxsg4p,10.1016/j.vetmic.2016.12.019,3360,90240,48
33546,amzmyqys,10.1016/j.peptides.2004.03.002,2068,13926,22
33547,w8up4m0s,10.1016/j.jtbi.2016.04.018,1610,21252,23
33548,fv7jq3k3,10.1371/journal.pone.0234187,3612,78078,42
33549,f3lp10lm,10.3389/fcimb.2017.00005,4056,42952,26
33550,t0kdd34r,10.1007/s00705-015-2655-0,2160,27459,27
33551,8qa3dueu,10.1016/j.parint.2005.11.017,1587,39537,23
33552,t6f3jiri,10.1016/s0065-3527(08)60036-6,21593,263042,151
33553,cjbg7e4e,10.1111/j.1463-5224.2009.00695.x,1300,44824,26
33554,apbrwqwj,10.3168/jds.2019-16970,3570,85340,34
33555,j00m2ctc,10.1053/j.jvca.2020.02.039,1634,37658,19
33556,oaez0n5h,10.1016/j.ijid.2020.04.066,161,412,1
33557,o4slfkn6,10.1016/j.vetimm.2012.07.015,2754,66852,27
33558,dhqj66nb,10.1016/j.vetmic.2017.04.029,2865,20790,15
33559,ifdc7mdl,10.1016/j.aquaculture.2014.10.018,2088,26808,24
33560,tumpiid5,10.1016/s1386-6532(99)00030-x,1856,34624,16
33561,9myoq10w,10.1111/lam.13017,4584,45552,24
33562,xvnxkcxq,10.1007/s00134-012-2769-8,20988,1423026,198
33563,v4dje5yl,10.1016/j.jtumed.2016.10.004,2436,29036,28
33564,l611eisi,10.1128/mbio.01114-20,1804,44704,22
33565,4svg09dt,10.1111/all.13624,3649,58097,41
33566,3kpfe01x,10.1016/j.cvfa.2012.07.004,2210,24514,34
33567,a9inlk96,10.1186/1751-0147-55-67,4587,40458,33
33568,aajgom41,10.1111/j.1399-3038.2008.00782.x,2394,36918,21
33569,47kmwl6s,10.1093/gigascience/gix003,2184,39048,24
33570,5q7wdamu,10.1016/j.meegid.2020.104279,3864,31360,28
33571,s71naf96,10.3390/molecules25102271,3124,40260,22
33572,a97um9x5,10.1016/j.biocon.2009.07.026,1296,40464,18
33573,nrvgnsp4,10.1016/j.antiviral.2018.01.002,4524,96280,58
33574,gmx1p71j,10.1016/j.ijantimicag.2011.11.014,4554,36960,22
33575,tsh7b5r6,10.1016/j.phymed.2015.06.006,6996,103048,44
33576,5lkjb69g,10.1038/nrmicro817,2989,26460,49
33577,u36ge4pv,10.1016/j.virusres.2019.05.013,2952,30144,24
33578,42zbu6hv,10.2196/publichealth.9876,5170,133950,47
33579,1ww6qyoq,10.3389/fcvm.2020.00085,1792,14896,16
33580,x5g7g2xu,10.1016/j.biochi.2020.01.009,5293,100646,79
33581,2o4k24og,10.1016/j.cimid.2019.03.004,2024,23496,22
33582,ekajojon,10.1007/s12103-020-09533-5,3552,32160,24
33583,3kbzoq5m,10.2527/jas.2015-9834,3360,48280,20
33584,pq2zg3t9,10.1016/j.jhin.2019.11.010,1215,9855,15
33585,q0cml3rz,10.1016/j.ihj.2020.04.009,666,5418,9
33586,6qdu66wd,10.1002/hed.26275,1056,12048,12
33587,5oe77t20,10.20411/pai.v5i1.373,1635,22080,15
33588,k2apj469,10.1186/s12985-015-0405-2,3920,45500,28
33589,85l99l13,10.1016/j.puhe.2005.10.003,2542,28117,31
33590,o1q2dvfe,10.2106/jbjs.20.00609,980,41104,28
33591,61va8q92,10.1016/j.media.2012.09.002,1156,34408,34
33592,lchxtppi,10.1603/ec12095,882,15120,9
33593,guxe5kh1,10.1016/j.ajog.2020.05.014,1611,14400,9
33594,gqbtkf0x,10.1016/j.virusres.2015.07.010,2576,48916,28
33595,evdp0o7g,10.1016/j.jhin.2006.07.020,1638,24213,21
33596,fmda6klr,10.1186/s13567-019-0698-z,2262,34336,29
33597,75dqdnug,10.1016/s0923-2494(97)80866-8,0,43400,28
33598,al8o27it,10.1016/j.techfore.2020.120166,9280,112800,80
33599,t0lj0vdf,10.1016/j.ijantimicag.2020.105984,153,1731,3
33600,tjw2490q,10.1186/s12969-017-0192-y,1940,29820,20
33601,49aazgob,10.1644/09-mamm-a-283.1,2871,68442,33
33602,5at1euqm,10.1007/s00347-020-01148-9,1219,28980,23
33603,nw7ymn3c,10.1038/emi.2012.47,4248,91368,72
33604,ou55t7ni,10.1186/s12985-018-1071-y,4340,50623,31
33605,4x1j0iqg,10.3389/fimmu.2019.02186,2064,34224,24
33606,22gflsaj,10.3389/fmicb.2018.01101,2184,45240,39
33607,cd71wttk,10.3201/eid2011.140600,1564,23897,23
33608,lb9z8ef8,10.1007/s13364-013-0138-9,4320,50400,30
33609,qbvymcpt,10.1021/acsomega.0c00859,2730,39078,26
33610,3l8qu1qx,10.1186/s40545-020-00219-1,3078,19098,18
33611,zg7gkf0j,10.1016/j.jviromet.2011.11.011,5280,26840,22
33612,maa8c4a4,10.1016/j.compbiolchem.2007.02.005,550,4270,5
33613,57w2d7nv,10.1016/j.med.2018.10.008,4770,32701,53
33614,ch7a39d6,10.1016/j.diagmicrobio.2019.01.008,8120,59136,56
33615,b0nkhsvv,10.3201/eid2607.200915,819,2632,7
33616,ic0oqqln,10.1016/s0954-6111(96)90116-x,5109,62946,39
33617,0imlae98,10.3390/v11111031,3822,57915,39
33618,s15o0hie,10.2478/s11535-011-0076-y,1548,39996,36
33619,1v6lcti6,10.1016/j.jtbi.2012.01.004,2987,41731,29
33620,18bvwxci,10.1016/s0378-1135(98)00241-7,2373,22071,21
33621,eagie8wg,10.3390/ijms19082265,1316,39452,28
33622,phnqftsj,10.14202/vetworld.2020.326-333,1950,51300,25
33623,kkkrkgg1,10.1007/s00705-009-0338-4,5814,62510,38
33624,oxyzndsj,10.1016/s0042-6822(02)00096-x,3240,29430,27
33625,61sxvf3p,10.1002/jcla.21822,2140,26840,20
33626,rnuf8pum,10.1016/j.jaci.2020.05.008,6324,54002,31
33627,zvaoyay7,10.1111/j.1365-2222.2007.02888.x,7081,98649,97
33628,yqmi0cqy,10.1016/j.ijgo.2009.05.006,0,17920,35
33629,gruzb1ne,10.1186/1476-069x-12-115,4214,75379,43
33630,71yhaphj,10.1371/journal.pone.0028479,1920,58720,32
33631,ivu4erpq,10.1590/s0034-8910.2015049005475,900,5670,18
33632,ye15hb3y,10.1101/2020.05.12.091082,6200,93930,62
33633,6zu44fn2,10.1186/2001-1326-2-10,2037,29274,21
33634,v73bsrwg,10.14336/ad.2020.0301,500,5635,5
33635,10vhnirm,10.1016/j.ypmed.2020.106187,1248,12948,12
33636,oobiqkns,10.1016/0166-0934(89)90040-2,5080,69160,40
33637,fp3wppsg,10.1016/j.virusres.2010.07.019,3360,43110,30
33638,vz72ldbo,10.1111/vox.12937,3486,35448,21
33639,k7v17c04,10.1016/0378-1135(92)90053-v,2185,34063,23
33640,qsy2kex1,10.1111/jocs.14538,1140,18588,12
33641,scwy859p,10.1016/0378-1135(95)00028-9,540,10240,20
33642,4aj2t80s,10.1016/j.diagmicrobio.2014.05.018,1734,18768,17
33643,ku3tmjd3,10.1007/s00253-011-3834-x,4425,73219,59
33644,rdl9sxo5,10.3390/vaccines7020035,2788,17187,17
33645,docxyl7b,10.1016/j.virol.2008.08.013,4200,44450,35
33646,3moa7cpg,10.1016/j.antiviral.2017.08.007,3186,34155,27
33647,e993uavn,10.3390/v10020059,4485,38766,39
33648,mpk7tgjx,10.1371/journal.pone.0189914,2760,29460,15
33649,31xmue1g,10.1016/b978-012374410-4.00545-8,520,20640,40
33650,emtrrwpv,10.1111/j.1365-2524.2009.00907.x,3942,79866,54
33651,a0df1fhw,10.1371/journal.pone.0007376,3422,45182,29
33652,rvj1ssfp,10.1016/s0165-2427(98)00162-7,4692,68578,34
33653,9l4786lb,10.3390/v1020166,3776,56320,32
33654,ho4yax1p,10.3389/fmed.2020.00306,1764,37520,28
33655,afcgqjwq,10.1038/s41591-019-0345-2,742,11774,14
33656,9484yusi,10.1016/j.biomaterials.2013.12.070,1846,37362,26
33657,ybncwweg,10.1016/j.jmb.2005.01.063,3051,31590,27
33658,2w1vmf1a,10.1016/s0003-5017(98)80002-0,2136,30072,24
33659,wzg0dz1n,10.3201/eid1810.120477,2808,27270,27
33660,8oz6bgz4,10.1016/s1672-0229(03)01027-1,1702,33078,37
33661,i4ukhnd2,10.1111/imr.12507,2414,49436,34
33662,hnlv9y3f,10.1186/s12879-020-05179-0,1728,25500,12
33663,cn3r6vhi,10.1007/s10344-015-0931-7,1235,13680,19
33664,owhzzf9h,10.1016/j.ymeth.2015.11.002,1150,29969,23
33665,uzlxew7g,10.1016/b978-0-323-53186-3.00031-0,3362,151700,82
33666,24qey5i9,10.1186/1743-8462-6-5,9960,101940,60
33667,l8zk75yh,10.1016/j.ajem.2018.05.007,3048,40680,24
33668,iwqqq8xh,10.1016/j.bmc.2014.12.039,6426,23936,34
33669,vzel6r43,10.1016/j.fob.2015.02.001,5016,64714,38
33670,33h22ikl,10.2147/idr.s175114,5856,106272,48
33671,qhkwn1on,10.1016/j.omtn.2019.04.022,2142,25109,17
33672,6wzqitun,10.1111/bjd.19168,315,3235,5
33673,6jxaugjk,10.1111/jocs.14678,656,5128,8
33674,c6v96blv,10.1016/j.jaccas.2020.04.025,4016,4752,16
33675,0k8owwf8,10.1016/j.bbrc.2013.10.100,1424,15568,16
33676,wbi0ird5,10.1111/hdi.12661,2360,36600,20
33677,81s8i68s,10.1016/s0929-6646(10)60125-8,2860,38420,20
33678,jrxz59bb,10.1016/j.ajic.2015.06.024,1395,7755,15
33679,emwu5g5f,10.1016/j.chest.2020.04.032,1165,4850,5
33680,bb0ag8yz,10.1002/0471140864.ps0509s10,2009,21197,41
33681,5ywim83g,10.3201/eid2011.140542,891,4279,11
33682,6ivwhdsx,10.1007/s11101-020-09673-w,9576,64524,76
33683,3n4dyigf,10.3736/jintegrmed2013052,564,30550,47
33684,imhfezcv,10.4172/jpb.1000218,2125,42650,25
33685,y778k3hs,10.15420/ecr.2020.11,819,6084,9
33686,hxlebas8,10.1371/journal.pone.0213910,3850,37444,22
33687,nphdtsbt,10.1101/2020.04.29.20083717,3024,61180,28
33688,873jilw9,10.3389/fncel.2020.00116,12784,162588,68
